word;tag
пустозвон;1
пустой;0
пустомеля;1
пустоплет;1
пустота;0
пустошный;1
пустышка;1
пусть;0
пустяк;0
путана;1
путановодный;1
